--------------------
BDMEP - INMET
--------------------
Estação           : TEFE - AM (OMM: 82317)
Latitude  (graus) : -3.83
Longitude (graus) : -64.7
Altitude  (metros): 47.00
Estação Operante
Inicio de operação: 04/01/1929
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82317;23/04/1970;1200;23.4;22.8;94;1008.6;;;7;
82317;23/04/1970;1800;28;25.8;83;1005.9;;;7;
82317;24/04/1970;0000;25.8;24;86;1006.6;;;9;
82317;24/04/1970;1200;24.8;23.6;91;1008.6;;;8;
82317;24/04/1970;1800;26.2;24.6;88;1007.2;;;8;
82317;25/04/1970;0000;23.6;22.8;93;1006.6;;;9;
82317;25/04/1970;1200;24.4;23.6;94;1007.9;;;7;
82317;25/04/1970;1800;31.4;26.6;68;1005.2;;;4;
82317;26/04/1970;0000;26.2;25.2;92;1007.2;;;9;
82317;26/04/1970;1200;23.4;23;96;1008.6;;;8;
82317;26/04/1970;1800;28.4;26.6;86;1006.6;;;5;
82317;27/04/1970;0000;25;24.4;95;1004.6;;;9;
82317;27/04/1970;1200;23;21.8;89;1009.2;;;7;
82317;27/04/1970;1800;29;26;78;1005.2;;;5;
82317;28/04/1970;0000;24;23.4;95;1005.2;;;9;
82317;28/04/1970;1200;25;24.2;94;1009.9;;;6;
82317;28/04/1970;1800;29;25.8;76;1006.6;;;5;
82317;29/04/1970;0000;24;23.2;93;1007.9;;;9;
82317;29/04/1970;1200;23.8;23.2;95;1009.2;;;6;
82317;29/04/1970;1800;31;26;66;1005.9;;;5;
82317;30/04/1970;0000;25.6;23.8;85;1006.6;;;9;
82317;30/04/1970;1200;24.6;23.8;93;1007.9;;;8;
82317;30/04/1970;1800;30.9;26.8;72;1004.6;;;4;
82317;01/05/1970;0000;26.8;25;86;1006.6;;;9;
82317;01/05/1970;1200;24.6;23.6;92;1007.9;;;5;
82317;01/05/1970;1800;28.4;25;75;1004.6;;;6;
82317;02/05/1970;0000;25.6;23.8;85;1004.6;;;9;
82317;02/05/1970;1200;27.8;25.6;83;1007.9;;;6;
82317;02/05/1970;1800;29.2;26.2;78;1004.6;;;4;
82317;03/05/1970;0000;24.8;23.6;91;1005.9;;;4;
82317;03/05/1970;1200;28;25.2;79;1007.2;;;4;
82317;03/05/1970;1800;30.6;26.8;73;1005.2;;;5;
82317;04/05/1970;0000;27.6;25.4;83;1003.2;;;9;
82317;04/05/1970;1200;26;25;92;1007.9;;;7;
82317;04/05/1970;1800;32;26.8;65;1005.2;;;5;
82317;05/05/1970;0000;29.8;25;66;1004.6;;;9;
82317;05/05/1970;1200;25;24.2;94;1007.9;;;8;
82317;05/05/1970;1800;31;27;72;1005.9;;;5;
82317;06/05/1970;0000;26.6;25.6;92;1007.2;;;4;
82317;06/05/1970;1200;27.8;25.6;83;1007.9;;;4;
82317;06/05/1970;1800;32.2;27.6;70;1004.6;;;5;
82317;07/05/1970;0000;29.6;26.2;75;1005.2;;;2;
82317;07/05/1970;1200;26.6;24.6;85;1008.6;;;6;
82317;07/05/1970;1800;30.8;27.6;77;1006.6;;;6;
82317;08/05/1970;0000;25.8;25.4;97;1004.6;;;8;
82317;08/05/1970;1200;24.8;24;94;1009.2;;;8;
82317;08/05/1970;1800;26.4;24.2;83;1005.9;;;8;
82317;09/05/1970;0000;28.8;26;79;1006.6;;;4;
82317;09/05/1970;1200;23;22.6;97;1007.9;;;6;
82317;10/05/1970;0000;30.6;28;81;1007.2;;;3;
82317;10/05/1970;1200;25.8;24.8;92;1007.9;;;7;
82317;10/05/1970;1800;31.6;26.8;67;1005.2;;;4;
