--------------------
BDMEP - INMET
--------------------
Estação           : BENJAMIN CONSTANT - AM (OMM: 82410)
Latitude  (graus) : -4.38
Longitude (graus) : -70.03
Altitude  (metros): 65.00
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82410;25/03/1970;0000;25.9;24.1;86;1009.1;5;1;1;
82410;25/03/1970;1200;23.9;23;92;1012.4;0;0;6;
82410;25/03/1970;1800;28.8;24.6;70;1012.6;5;5;6;
82410;26/03/1970;0000;28.9;25.5;75;1009.5;9;1;1;
82410;26/03/1970;1200;24.7;23.3;88;1012.6;9;1;1;
82410;26/03/1970;1800;30.1;26.3;73;1010.8;14;3;7;
82410;27/03/1970;0000;24.5;23.3;90;1012.2;5;1;1;
82410;27/03/1970;1200;23.8;22.8;91;1006.8;0;0;7;
82410;27/03/1970;1800;29.9;25.1;67;1012.6;23;1;8;
82410;28/03/1970;0000;23.9;23;92;1011.2;0;0;1;
82410;28/03/1970;1200;22.9;22;92;1012.6;14;1;7;
82410;28/03/1970;1800;30.3;25.1;64;1009.6;5;3;6;
82410;29/03/1970;0000;25.7;24.1;87;1010.8;14;1;1;
82410;29/03/1970;1200;24.7;23.3;88;1011.9;5;3;6;
82410;29/03/1970;1800;30.1;25.9;70;1010.6;5;3;5;
82410;30/03/1970;0000;25.9;24.7;91;1008.6;9;1;6;
82410;30/03/1970;1200;23.9;23;92;1013.8;36;1;5;
82410;30/03/1970;1800;30.9;26.1;68;1010.2;5;3;7;
82410;31/03/1970;0000;26.1;24.9;90;1009.9;36;1;6;
82410;31/03/1970;1200;25.5;24.3;90;1012.6;14;3;7;
82410;31/03/1970;1800;32.8;26.1;57;1009.9;5;5;5;
82410;01/04/1970;0000;24.1;23.3;93;1011;32;1;1;
82410;01/04/1970;1200;23.7;22.4;89;1012.6;5;1;5;
82410;01/04/1970;1800;30.1;24.6;62;1010;5;3;4;
82410;02/04/1970;0000;26.9;23.3;84;1011;9;1;1;
82410;02/04/1970;1200;24.7;22.9;85;1011.9;5;3;5;
82410;02/04/1970;1800;31.9;25.7;59;1009.9;36;5;4;
82410;03/04/1970;0000;25.9;24.9;90;1009.9;9;1;1;
82410;03/04/1970;1200;24.6;23.1;88;1012.6;5;3;1;
82410;03/04/1970;1800;29.1;24.8;69;1011;23;3;7;
82410;04/04/1970;0000;24.7;24.7;88;1010.8;14;1;1;
