--------------------
BDMEP - INMET
--------------------
Estação           : RONDONOPOLIS - MT (OMM: 83410)
Latitude  (graus) : -16.45
Longitude (graus) : -54.56
Altitude  (metros): 284.00
Estação Operante
Inicio de operação: 01/01/1992
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83410;31/03/1995;0000;25.7;25;93;975.5;5;0.4;8;
83410;31/03/1995;1200;25.9;25;92;975.5;0;0;7;
83410;31/03/1995;1800;31.7;25.6;58;973.4;32;0.6;9;
83410;01/04/1995;0000;24.5;23.6;93;975.2;23;0.2;9;
83410;01/04/1995;1200;21.5;21;95;978;36;0.2;9;
83410;01/04/1995;1800;27.7;25.2;81;978.3;14;0.1;8;
83410;02/04/1995;0000;24.3;23.8;96;976.9;23;0.1;5;
83410;02/04/1995;1200;23.1;22.4;92;979;23;0.1;9;
83410;02/04/1995;1800;;;71;977.3;23;0.6;9;
83410;03/04/1995;0000;24.5;24;97;979.8;23;0.4;9;
83410;03/04/1995;1200;23.9;23.4;96;978.4;14;0.1;9;
83410;03/04/1995;1800;31.3;25.6;62;977.2;9;0.2;9;
83410;04/04/1995;0000;25.9;24.6;89;976.9;23;0.5;4;
83410;04/04/1995;1200;25.3;22.2;75;978.4;14;0.4;8;
83410;04/04/1995;1800;31.7;25.8;59;977.1;36;0.3;6;
83410;05/04/1995;0000;27.1;25.4;86;974.5;23;0.2;9;
83410;05/04/1995;1200;22.5;22.2;98;979.5;0;0;9;
83410;05/04/1995;1800;;26.4;72;977.5;9;0.2;9;
83410;06/04/1995;0000;24.5;23.4;92;977.5;9;0.3;8;
83410;06/04/1995;1200;25.3;23.4;84;979.8;9;0.3;9;
83410;06/04/1995;1800;29.9;24.6;64;978.2;5;0.4;9;
83410;07/04/1995;0000;25.5;23.4;84;977.1;5;0.5;9;
83410;07/04/1995;1200;25.3;23;81;978.6;5;0.5;9;
83410;07/04/1995;1800;29.9;25;66;976.6;36;0.2;9;
83410;08/04/1995;0000;24.5;23.8;95;975.6;5;0.2;6;
83410;08/04/1995;1200;25.3;24;89;977;5;0.2;9;
83410;08/04/1995;1800;31.1;25.8;63;974.5;0;0;9;
83410;09/04/1995;0000;24.7;24;93;975.3;14;0.1;7;
83410;09/04/1995;1200;26.3;23.8;79;977.6;36;0.4;6;
83410;09/04/1995;1800;31.5;25.4;60;974.8;5;0.4;8;
83410;10/04/1995;0000;25.7;24.6;90;973.6;23;0.1;0;
83410;10/04/1995;1200;26.3;24.8;87;976.3;5;0.1;9;
83410;10/04/1995;1800;31.5;25.4;60;974.1;0;0;9;
83410;11/04/1995;0000;24.5;23;88;975.2;36;0.3;9;
83410;11/04/1995;1200;22.3;22.2;98;979.3;23;0.1;9;
83410;11/04/1995;1800;25.7;23.2;79;978.6;23;1.4;9;
83410;12/04/1995;0000;21.1;20;90;981.9;23;0.7;9;
83410;12/04/1995;1200;18.2;17;88;982.3;23;0.8;9;
83410;12/04/1995;1800;24.9;19.8;61;980.8;23;0.3;9;
83410;13/04/1995;0000;18.8;16.8;80;980.6;23;0.5;4;
83410;13/04/1995;1200;18.4;16;76;977.8;23;0.1;0;
83410;13/04/1995;1800;22.5;19.6;75;978;9;0.1;0;
83410;14/04/1995;0000;20.9;18.6;78;977.7;23;0.4;5;
83410;14/04/1995;1200;21.5;18.8;76;978.2;18;0.1;9;
83410;14/04/1995;1800;26.7;20;52;978.3;9;0.2;0;
83410;15/04/1995;0000;23.1;21;81;978.1;27;0.3;6;
83410;15/04/1995;1200;24.5;22;80;979.6;0;0;6;
83410;15/04/1995;1800;31.3;24.8;57;978.8;32;0.1;5;
83410;16/04/1995;0000;24.3;23.8;96;979.4;23;0.2;0;
83410;16/04/1995;1200;25.1;23.4;85;980.1;9;0.2;2;
83410;16/04/1995;1800;32.1;25.4;56;975.5;5;0.3;5;
83410;17/04/1995;0000;25.9;24.2;86;977.9;32;0.3;7;
83410;17/04/1995;1200;25.1;24.4;93;978.7;9;0.1;9;
83410;17/04/1995;1800;30.5;25;62;975.7;5;0.5;9;
83410;18/04/1995;0000;24.5;23.2;90;974.6;5;0.1;8;
83410;18/04/1995;1200;24.7;23.8;92;977;9;0.1;9;
83410;18/04/1995;1800;30.7;23.8;55;973.9;27;0.2;9;
83410;19/04/1995;0000;24.9;23.6;89;974;5;0.5;6;
83410;19/04/1995;1200;24.3;22.2;82;976.9;5;0.2;7;
83410;19/04/1995;1800;23.3;22;88;977.4;36;1;8;
83410;20/04/1995;0000;22.5;22.4;99;978.7;0;0;8;
83410;20/04/1995;1200;22.3;22.2;98;979.6;5;0.1;8;
83410;20/04/1995;1800;29.3;24.8;69;977.6;0;0;6;
83410;21/04/1995;0000;22.5;22.2;98;977.7;32;0.6;8;
83410;21/04/1995;1200;19;18.6;94;981.1;23;0.5;8;
83410;21/04/1995;1800;19.8;18.8;89;980.6;23;0.6;8;
83410;22/04/1995;0000;18.6;17.6;90;981.8;23;0.7;8;
83410;22/04/1995;1200;18.8;18.2;93;980.7;23;0.2;8;
83410;22/04/1995;1800;23.5;20.8;78;979.8;23;0.2;8;
83410;23/04/1995;0000;20.7;20;93;981.4;27;0.2;8;
83410;23/04/1995;1200;21.5;20.4;90;980.2;32;0.1;7;
83410;23/04/1995;1800;28.1;23;62;979.5;32;0.2;5;
83410;24/04/1995;0000;22.7;21.4;88;977.5;23;0.2;0;
83410;24/04/1995;1200;21.5;20.4;90;976.1;36;0.1;5;
83410;24/04/1995;1800;30.1;24.2;58;976.8;14;0.2;7;
83410;25/04/1995;0000;24.5;22.4;83;978.4;23;0.2;0;
83410;25/04/1995;1200;23.9;22.8;91;978.9;23;0.2;0;
83410;25/04/1995;1800;32.3;26.4;62;977.2;23;0.1;0;
83410;26/04/1995;0000;25.9;24.6;89;976.9;14;0.1;0;
83410;26/04/1995;1200;25.5;24;88;977.7;14;0.1;3;
83410;26/04/1995;1800;32.7;26.6;59;976.7;36;0.2;4;
83410;27/04/1995;0000;27.7;24.8;78;975.6;14;0.3;7;
83410;27/04/1995;1200;24.5;23;88;976.6;14;0.1;7;
83410;27/04/1995;1800;32.7;25.8;55;975.8;14;0.1;6;
83410;28/04/1995;0000;26.3;22.8;72;974.7;14;0.6;7;
83410;28/04/1995;1200;23.3;22.6;93;975.7;0;0;6;
